distance,confidence,lat,lon
12791,100,33.7244771,-118.2745922
12538,100,33.7244766,-118.2745931
12704,100,33.7244766,-118.2745942
12672,100,33.7244765,-118.2745938
12610,100,33.724477,-118.2745936
12608,100,33.7244781,-118.2745938
12356,100,33.7244785,-118.2745936
12648,100,33.7244788,-118.2745933
12758,100,33.7244786,-118.2745935
12198,100,33.7244775,-118.2745927
12576,100,33.7244767,-118.2745923
12476,100,33.7244769,-118.2745931
12617,100,33.7244765,-118.2745973
12645,100,33.7244772,-118.2746002
12331,100,33.7244779,-118.2746013
12664,100,33.7244784,-118.2746028
12750,100,33.7244794,-118.2746039
12452,100,33.7244808,-118.2746065
12055,100,33.7244814,-118.2746093
12637,100,33.7244816,-118.2746109
12759,100,33.7244816,-118.2746119
12331,100,33.7244814,-118.2746121
12514,100,33.7244817,-118.2746119
12210,100,33.7244819,-118.2746116
12572,100,33.7244821,-118.2746115
12736,100,33.7244816,-118.2746117
12392,100,33.7244812,-118.2746117
12478,100,33.7244808,-118.274612
12418,100,33.7244806,-118.2746121
12226,100,33.7244805,-118.2746121
12538,100,33.7244805,-118.2746123
12071,100,33.7244811,-118.2746114
12248,100,33.724481,-118.2746102
12253,100,33.7244797,-118.2746087
12691,100,33.7244782,-118.2746082
12249,100,33.724478,-118.2746084
12517,100,33.7244784,-118.2746084
12398,100,33.7244793,-118.2746085
12709,100,33.7244804,-118.2746084
12260,100,33.7244788,-118.2746082
12438,100,33.724477,-118.2746083
12420,100,33.7244758,-118.2746088
12598,100,33.7244757,-118.274609
12197,100,33.7244776,-118.2746121
12725,100,33.7244803,-118.2746162
12555,100,33.7244821,-118.2746181
12489,100,33.7244831,-118.2746186
12982,100,33.7244832,-118.2746182
12293,100,33.7244838,-118.2746174
12215,100,33.7244887,-118.2746178
12285,100,33.7244917,-118.2746224
12530,100,33.7244946,-118.274624
12317,100,33.7244942,-118.2746241
12157,100,33.7244925,-118.274621
12232,100,33.7244903,-118.2746163
12150,100,33.7244884,-118.2746142
12308,100,33.7244866,-118.2746125
12320,100,33.7244842,-118.274612
12450,100,33.7244834,-118.2746129
12347,100,33.724483,-118.2746149
11819,100,33.7244828,-118.2746166
12347,100,33.7244831,-118.2746171
11811,100,33.7244836,-118.274617
12709,100,33.7244835,-118.2746165
12534,100,33.7244836,-118.274617
12589,100,33.7244824,-118.27462
12219,100,33.7244806,-118.2746239
12308,100,33.7244797,-118.2746275
12424,100,33.7244787,-118.2746292
12408,100,33.7244784,-118.2746289
12576,100,33.7244776,-118.2746277
12788,100,33.7244771,-118.2746268
12044,100,33.7244771,-118.2746261
12545,100,33.7244779,-118.2746258
12719,100,33.7244787,-118.274625
12356,100,33.7244792,-118.2746253
12475,100,33.7244792,-118.2746266
12468,100,33.7244785,-118.2746282
12284,100,33.7244779,-118.2746295
12230,100,33.7244769,-118.2746298
12411,100,33.7244752,-118.2746278
12302,100,33.7244738,-118.2746172
12440,100,33.724473,-118.2746056
12563,100,33.7244724,-118.2745961
12458,100,33.7244711,-118.2745917
12327,100,33.7244727,-118.2745977
12181,100,33.7244775,-118.2746117
12426,100,33.724481,-118.2746204
12277,100,33.7244839,-118.274626
12187,100,33.7244853,-118.2746284
12119,100,33.724486,-118.2746319
12368,100,33.7244881,-118.2746389
12197,100,33.7244914,-118.2746451
12316,100,33.7244928,-118.2746568
12598,100,33.7244962,-118.2746653
12257,100,33.7244999,-118.2746689
12250,100,33.7245059,-118.2746709
11853,100,33.7245093,-118.2746727
11345,100,33.7245122,-118.2746784
12071,100,33.7245139,-118.2746846
12134,100,33.7245148,-118.2746883
12463,100,33.7245164,-118.2746898
12337,100,33.7245183,-118.2746894
12308,100,33.7245216,-118.2746884
12494,100,33.7245243,-118.2746879
12171,100,33.7245261,-118.274687
12934,100,33.7245282,-118.2746848
12359,100,33.7245292,-118.2746839
12178,100,33.7245293,-118.2746844
12545,100,33.7245297,-118.2746857
12735,100,33.72453,-118.2746855
12616,100,33.7245299,-118.2746842
12732,100,33.7245292,-118.2746808
12562,100,33.724528,-118.2746773
12632,100,33.7245257,-118.2746734
12447,100,33.7245241,-118.2746703
12586,100,33.7245231,-118.2746647
12605,100,33.7245224,-118.2746555
12614,100,33.724521,-118.2746497
12586,100,33.7245188,-118.2746452
12644,100,33.7245154,-118.2746413
12660,100,33.7245147,-118.2746358
12498,100,33.7245156,-118.2746295
12373,100,33.7245154,-118.2746265
12463,100,33.724515,-118.2746243
12503,100,33.724513,-118.2746209
12277,100,33.7245122,-118.2746174
12124,100,33.7245125,-118.2746152
12359,100,33.7245131,-118.2746155
12507,100,33.7245151,-118.2746162
12436,100,33.724518,-118.2746204
12424,100,33.7245183,-118.2746284
11987,100,33.7245184,-118.2746405
12285,100,33.7245196,-118.2746481
12281,100,33.7245198,-118.2746522
11975,100,33.7245198,-118.2746563
12392,100,33.7245202,-118.2746589
12411,100,33.7245217,-118.2746608
12242,100,33.7245249,-118.2746627
11949,100,33.7245274,-118.2746643
11991,100,33.7245296,-118.2746665
11774,100,33.7245302,-118.2746688
12131,100,33.7245308,-118.2746736
11944,100,33.7245313,-118.274679
12008,100,33.7245312,-118.2746831
11825,100,33.7245306,-118.2746869
12296,100,33.7245312,-118.274688
11938,100,33.7245318,-118.2746884
11954,100,33.7245311,-118.2746907
12150,100,33.7245298,-118.2746929
11671,100,33.7245286,-118.2746956
12011,100,33.7245281,-118.2746985
12126,100,33.7245275,-118.2747008
11167,100,33.7245264,-118.2747029
11182,100,33.7245252,-118.2747045
11930,100,33.7245246,-118.2747053
12393,100,33.7245244,-118.2747068
11544,100,33.7245245,-118.2747073
11288,100,33.724523,-118.2747066
11141,100,33.7245194,-118.274705
11602,100,33.7245165,-118.2747025
11628,100,33.7245137,-118.2747006
11300,100,33.7245094,-118.2746972
11569,100,33.7245028,-118.274692
11024,100,33.7244968,-118.2746895
10922,100,33.724492,-118.2746871
12284,100,33.7244886,-118.2746853
12054,100,33.7244866,-118.2746859
11519,100,33.7244857,-118.2746866
11851,100,33.7244852,-118.2746875
11304,100,33.7244858,-118.2746882
11869,100,33.7244873,-118.2746898
11854,100,33.7244881,-118.2746919
11308,100,33.7244885,-118.2746942
11680,100,33.7244891,-118.2746967
11740,100,33.72449,-118.274698
12359,100,33.7244902,-118.2746988
11434,100,33.7244911,-118.2746998
11303,90,33.724492,-118.2747009
11577,90,33.7244929,-118.2747024
12150,100,33.7244935,-118.2747039
11281,100,33.7244944,-118.2747067
11018,95,33.7244954,-118.2747099
11632,85,33.724496,-118.2747136
10744,35,33.7244963,-118.2747183
12668,35,33.7244962,-118.2747222
12119,60,33.7244962,-118.274724
11600,80,33.7244963,-118.2747251
11467,90,33.7244968,-118.2747258
11974,65,33.724498,-118.2747262
11488,70,33.7244998,-118.2747263
11611,75,33.7245011,-118.2747261
11705,75,33.7245025,-118.2747253
11688,75,33.724504,-118.2747245
12118,75,33.7245047,-118.2747242
11214,85,33.7245059,-118.2747245
4170,25,33.7245064,-118.2747264
11611,40,33.7245073,-118.2747298
12147,30,33.724508,-118.2747332
12403,25,33.7245081,-118.2747349
11669,65,33.7245085,-118.2747367
12084,65,33.7245093,-118.2747373
12310,80,33.7245107,-118.2747377
12447,75,33.7245109,-118.2747381
10710,80,33.7245103,-118.2747388
11783,80,33.7245095,-118.2747398
11193,95,33.7245082,-118.2747409
11894,100,33.7245074,-118.2747412
11589,90,33.7245068,-118.274741
11698,85,33.7245062,-118.2747409
11696,100,33.7245058,-118.2747408
11742,100,33.7245058,-118.2747401
10433,85,33.7245056,-118.2747392
11495,85,33.7245058,-118.274738
11307,85,33.7245063,-118.2747365
10737,80,33.7245064,-118.2747351
12368,95,33.7245067,-118.2747346
11822,100,33.7245071,-118.2747346
11962,95,33.7245074,-118.2747344
11230,100,33.7245076,-118.2747344
11657,95,33.7245074,-118.2747347
11892,90,33.7245075,-118.2747355
11681,100,33.7245078,-118.274736
11691,95,33.7245082,-118.2747373
12021,100,33.7245082,-118.274739
11431,100,33.7245083,-118.2747408
11472,95,33.7245086,-118.2747404
11806,95,33.7245087,-118.274739
12297,100,33.7245087,-118.2747417
11586,100,33.7245085,-118.2747405
11558,95,33.7245081,-118.2747417
11837,90,33.7245083,-118.2747424
11957,100,33.724508,-118.2747419
11554,100,33.7245077,-118.2747417
12328,90,33.7245066,-118.2747412
12030,85,33.7245056,-118.27474
12072,95,33.7245046,-118.2747383
11602,95,33.7245027,-118.2747356
11703,100,33.7245011,-118.2747336
11533,100,33.7245012,-118.2747333
12082,100,33.7245023,-118.2747327
12364,100,33.7245029,-118.2747323
11904,100,33.7245034,-118.2747317
11380,100,33.7245036,-118.2747309
11554,100,33.7245036,-118.27473
11012,95,33.7245035,-118.2747286
11378,100,33.7245028,-118.2747273
11535,100,33.7245009,-118.2747251
11751,100,33.7244992,-118.2747234
11138,100,33.7244969,-118.274721
11079,90,33.7244951,-118.2747186
10995,90,33.7244938,-118.2747172
11048,90,33.7244926,-118.2747154
10775,100,33.724491,-118.2747141
10520,80,33.7244893,-118.2747124
10443,80,33.7244875,-118.2747089
9956,100,33.7244856,-118.2747064
11019,100,33.7244816,-118.2747138
11277,85,33.7244773,-118.2747282
13063,80,33.7244729,-118.2747378
12895,95,33.7244651,-118.2747472
13123,100,33.7244567,-118.2747498
13416,100,33.7244477,-118.2747498
13585,100,33.72444,-118.2747599
13567,100,33.7244355,-118.2747666
13909,100,33.7244302,-118.2747758
13826,100,33.7244222,-118.2747831
13786,100,33.7244141,-118.2747935
14029,95,33.7244061,-118.2748055
13865,95,33.7244005,-118.2748154
13956,100,33.7243921,-118.2748235
13974,100,33.7243839,-118.2748304
13942,100,33.7243777,-118.274835
14002,100,33.724367,-118.2748395
13936,100,33.7243581,-118.274844
13923,100,33.7243465,-118.2748511
13949,100,33.7243348,-118.2748573
14024,100,33.7243255,-118.2748622
13957,100,33.724315,-118.2748695
14065,100,33.7243022,-118.2748753
14202,100,33.724291,-118.2748823
14136,100,33.7242804,-118.2748938
14150,100,33.7242755,-118.274905
14210,100,33.7242762,-118.2749193
14182,100,33.7242814,-118.2749285
14227,100,33.7242858,-118.274934
14131,100,33.7242904,-118.2749415
14203,100,33.7242938,-118.2749487
14028,100,33.7242987,-118.2749581
14099,100,33.7243038,-118.27497
13921,100,33.7243083,-118.2749755
13907,100,33.7243144,-118.274979
13921,100,33.7243215,-118.2749761
13936,100,33.7243303,-118.2749685
13992,100,33.724339,-118.2749609
13926,100,33.7243467,-118.2749558
13985,100,33.7243571,-118.2749516
14029,100,33.7243681,-118.2749511
13998,100,33.724376,-118.2749521
14049,100,33.724387,-118.2749566
13881,100,33.7243952,-118.2749621
13835,100,33.7244039,-118.2749711
13950,100,33.7244112,-118.2749815
13923,100,33.7244147,-118.2749906
13824,100,33.7244168,-118.2750054
13865,100,33.724414,-118.2750172
13926,100,33.7244136,-118.2750317
13917,100,33.7244157,-118.2750442
13917,100,33.7244194,-118.2750551
13954,100,33.7244271,-118.2750657
13937,100,33.7244363,-118.2750708
13917,100,33.724445,-118.2750723
13913,100,33.7244563,-118.2750695
13875,100,33.7244658,-118.2750633
13744,100,33.7244732,-118.2750567
13799,100,33.7244809,-118.275047
13834,100,33.7244858,-118.2750388
13802,100,33.7244908,-118.2750249
13786,100,33.7244991,-118.2750131
13791,100,33.7245079,-118.2750068
13693,100,33.7245191,-118.2750028
13662,100,33.7245291,-118.2750012
13675,100,33.7245399,-118.275003
13687,100,33.7245509,-118.2750078
13567,100,33.7245591,-118.2750111
13739,100,33.7245676,-118.275019
13555,100,33.724576,-118.2750238
13500,100,33.7245807,-118.2750255
13454,100,33.7245861,-118.2750281
13447,100,33.7245897,-118.2750283
13503,100,33.7245955,-118.2750267
13416,100,33.7246006,-118.2750278
13427,100,33.7246048,-118.2750312
13444,100,33.7246083,-118.2750382
13525,100,33.7246111,-118.2750434
13452,100,33.7246158,-118.2750475
13430,100,33.7246202,-118.2750502
13379,100,33.7246236,-118.2750512
13371,100,33.724628,-118.2750503
13472,100,33.7246315,-118.2750471
13352,100,33.7246361,-118.2750426
13455,100,33.7246415,-118.2750413
13470,100,33.7246456,-118.2750422
13513,100,33.7246499,-118.2750454
13410,95,33.7246515,-118.2750511
13397,100,33.724653,-118.2750561
13464,100,33.7246561,-118.275062
13546,100,33.7246599,-118.2750672
13357,100,33.7246663,-118.2750708
13381,100,33.724672,-118.2750703
13392,100,33.7246777,-118.2750702
13376,100,33.7246862,-118.2750731
13399,100,33.7246918,-118.2750787
13339,100,33.7246952,-118.2750882
13430,100,33.7246945,-118.275099
13519,100,33.7246914,-118.2751058
13610,100,33.7246841,-118.2751119
13356,100,33.7246783,-118.275113
13404,100,33.7246714,-118.2751122
13459,100,33.7246647,-118.275109
13463,100,33.7246598,-118.2751062
13529,100,33.7246547,-118.2751023
13384,100,33.7246515,-118.2750978
13438,100,33.7246458,-118.2750935
13455,100,33.7246412,-118.2750932
13500,100,33.7246378,-118.2750944
13361,100,33.7246325,-118.2750961
13450,100,33.7246272,-118.2750991
13419,100,33.7246246,-118.2751019
13436,100,33.7246215,-118.2751066
13464,100,33.7246191,-118.2751115
13506,100,33.7246174,-118.275117
13446,100,33.7246166,-118.2751282
13574,100,33.7246148,-118.2751382
13474,100,33.7246101,-118.2751485
13526,100,33.7246037,-118.275158
13474,100,33.7245972,-118.2751634
13604,100,33.7245876,-118.2751686
13764,100,33.7245775,-118.2751705
13708,100,33.7245686,-118.2751703
13755,100,33.7245582,-118.2751672
13594,100,33.7245513,-118.2751632
13592,100,33.7245426,-118.2751556
13531,100,33.7245357,-118.2751457
13715,100,33.724531,-118.2751364
13760,100,33.7245282,-118.2751231
13756,100,33.7245279,-118.2751123
13774,100,33.7245265,-118.2750993
13755,100,33.7245247,-118.2750904
13759,100,33.72452,-118.2750801
13831,100,33.7245175,-118.2750743
13577,100,33.7245158,-118.2750703
13666,100,33.7245142,-118.2750671
13712,100,33.724514,-118.2750646
13573,100,33.7245129,-118.2750626
13697,100,33.7245128,-118.2750613
13592,100,33.7245117,-118.2750604
13601,100,33.7245112,-118.2750596
13810,100,33.7245104,-118.2750597
13535,100,33.724509,-118.2750592
13664,100,33.7245092,-118.2750597
13838,100,33.7245084,-118.2750601
13562,100,33.7245086,-118.2750612
13648,100,33.7245074,-118.2750617
13628,100,33.7245063,-118.2750621
13843,100,33.7245054,-118.2750627
13838,100,33.7245041,-118.275063
13720,100,33.7245033,-118.2750638
13687,100,33.7245021,-118.2750643
13724,100,33.7245007,-118.2750651
13764,100,33.7244992,-118.2750656
13741,100,33.7244977,-118.2750661
13787,100,33.7244967,-118.2750662
13783,100,33.7244954,-118.275066
13778,100,33.724494,-118.2750656
13830,100,33.724493,-118.275065
13799,100,33.7244915,-118.2750643
13952,100,33.7244904,-118.2750635
13788,100,33.7244889,-118.2750626
13748,100,33.72449,-118.275062
13822,100,33.724494,-118.2750626
13745,100,33.7245032,-118.2750652
13753,100,33.7245116,-118.2750688
13545,100,33.7245196,-118.2750724
13578,100,33.7245282,-118.2750768
13555,100,33.7245348,-118.2750795
13518,100,33.7245405,-118.2750816
13574,100,33.7245432,-118.2750852
13608,100,33.7245434,-118.275089
13467,100,33.7245455,-118.2750922
13624,100,33.7245462,-118.2750962
13609,100,33.7245473,-118.275099
13614,100,33.7245482,-118.275103
13571,100,33.7245489,-118.275107
13620,100,33.7245506,-118.2751119
13574,100,33.7245525,-118.2751172
13642,100,33.7245542,-118.275122
13566,100,33.7245557,-118.2751273
13559,100,33.7245578,-118.2751325
13545,100,33.7245593,-118.2751375
13558,100,33.724563,-118.2751483
13616,100,33.7245661,-118.2751577
13724,100,33.7245686,-118.2751703
13740,100,33.7245701,-118.275183
13641,100,33.7245731,-118.275193
13555,100,33.7245776,-118.2752035
13779,100,33.7245826,-118.2752109
13506,100,33.7245893,-118.2752196
13581,100,33.7245986,-118.2752254
13640,100,33.7246086,-118.2752277
13505,100,33.7246205,-118.2752259
13574,100,33.7246303,-118.2752208
13597,100,33.7246397,-118.2752105
13550,100,33.7246456,-118.2751973
13509,100,33.724647,-118.2751866
13500,100,33.7246447,-118.2751732
13622,100,33.7246403,-118.2751606
13554,100,33.7246375,-118.2751491
13468,100,33.7246321,-118.2751365
13538,100,33.7246283,-118.2751265
13332,100,33.7246237,-118.2751123
13405,100,33.7246181,-118.2750954
13395,100,33.7246138,-118.275081
13407,100,33.7246092,-118.2750642
13294,100,33.7246058,-118.2750498
13476,100,33.7246024,-118.2750323
13479,100,33.7245999,-118.2750148
13530,100,33.7245987,-118.2750016
13741,100,33.724597,-118.2749845
13739,100,33.7245939,-118.2749673
13794,100,33.7245896,-118.2749533
13803,100,33.7245831,-118.2749371
13842,100,33.7245766,-118.2749262
13687,95,33.7245681,-118.2749116
13375,95,33.7245589,-118.2748983
13415,100,33.7245502,-118.2748884
13313,100,33.7245397,-118.2748777
13226,100,33.7245294,-118.2748712
13408,100,33.7245168,-118.2748643
13326,100,33.7245037,-118.2748561
13300,100,33.7244949,-118.2748478
13294,100,33.7244832,-118.27484
13375,100,33.7244728,-118.2748356
13463,100,33.7244646,-118.2748324
13423,100,33.7244559,-118.2748285
13547,100,33.7244488,-118.2748262
13662,100,33.724439,-118.2748246
13700,100,33.7244294,-118.2748216
13729,100,33.7244225,-118.274819
13749,100,33.7244136,-118.2748151
13790,100,33.7244048,-118.2748108
13736,100,33.7243971,-118.2748077
13787,100,33.7243877,-118.2748048
13786,100,33.7243811,-118.2748025
13815,100,33.7243716,-118.2747992
13887,100,33.7243625,-118.2747955
13981,100,33.7243547,-118.2747916
13965,100,33.724345,-118.2747872
13984,95,33.7243416,-118.2747864
13905,95,33.7243385,-118.2747853
13827,100,33.7243366,-118.2747734
13831,100,33.7243406,-118.2747613
13683,95,33.724348,-118.274746
13381,100,33.724354,-118.2747302
12948,100,33.7243587,-118.2747202
12786,100,33.7243597,-118.2747104
12422,100,33.7243592,-118.2747025
11597,85,33.724361,-118.2746897
11694,80,33.7243703,-118.2746629
10960,100,33.7243823,-118.274644
11305,100,33.7243901,-118.2746386
11055,100,33.724393,-118.2746441
11368,100,33.724394,-118.2746559
11357,100,33.7243988,-118.2746731
11772,100,33.7244055,-118.2746837
11983,90,33.7244132,-118.2746942
11936,90,33.724419,-118.2746978
12432,100,33.7244248,-118.2746994
11503,100,33.7244263,-118.2746996
12342,90,33.7244253,-118.2747002
11839,100,33.7244244,-118.2747012
12545,95,33.7244244,-118.2747028
11492,95,33.7244259,-118.2747046
12047,100,33.7244287,-118.2747053
12144,90,33.7244308,-118.2747077
12402,90,33.7244313,-118.2747094
12471,100,33.7244313,-118.2747108
11771,100,33.7244312,-118.2747116
11953,100,33.7244309,-118.2747113
12169,100,33.7244329,-118.2747104
12009,100,33.724436,-118.2747108
11756,100,33.7244391,-118.2747121
12381,95,33.72444,-118.2747129
12048,100,33.7244418,-118.2747146
11941,100,33.7244442,-118.2747165
11305,100,33.724446,-118.2747168
11610,100,33.7244476,-118.2747159
11434,100,33.7244485,-118.2747148
12475,100,33.7244492,-118.274714
12308,95,33.7244512,-118.2747127
12007,100,33.7244538,-118.274711
12079,100,33.7244562,-118.2747095
12728,85,33.7244577,-118.2747081
12569,85,33.7244581,-118.2747066
12451,100,33.7244599,-118.2747062
12315,100,33.7244636,-118.2747082
12337,100,33.724471,-118.2747155
11976,100,33.724488,-118.2747329
12075,100,33.7245193,-118.2747582
12041,95,33.7245609,-118.2747954
12083,100,33.7245571,-118.2748057
12175,95,33.7245289,-118.2748006
11645,100,33.7245059,-118.2747907
12004,95,33.724503,-118.274786
12330,95,33.7245207,-118.2747853
12456,100,33.7245487,-118.2747847
12306,100,33.7245888,-118.2747865
12419,100,33.7246249,-118.2747814
12272,100,33.7246468,-118.2747798
11987,95,33.7246641,-118.2747813
12248,100,33.7246505,-118.2747665
11885,100,33.7246367,-118.274751
11855,95,33.7246252,-118.2747337
11769,95,33.7246032,-118.2747167
11462,95,33.7245459,-118.2747312
12194,90,33.7244852,-118.2747334
11504,90,33.7244708,-118.274733
11473,85,33.72449,-118.2747446
11919,90,33.7245448,-118.2747617
11756,100,33.7245884,-118.2747722
12068,100,33.7246066,-118.2747816
12054,100,33.7246108,-118.274797
12613,95,33.7246321,-118.2748105
11227,95,33.7246613,-118.2748082
12385,90,33.7246778,-118.2748072
12392,90,33.7246943,-118.2748079
10827,90,33.7247007,-118.274803
11881,95,33.7247155,-118.2748001
11620,100,33.7247143,-118.2747955
11398,100,33.724702,-118.2747906
12662,85,33.7246345,-118.2747704
11608,90,33.7245936,-118.2747386
11784,100,33.7245785,-118.2747245
12348,100,33.7245867,-118.2747364
12060,95,33.7245901,-118.2747364
10953,100,33.7245863,-118.2747321
11696,100,33.7245783,-118.2747341
12360,95,33.7245756,-118.2747425
11763,100,33.7245678,-118.2747382
11889,90,33.7246096,-118.2747305
12073,85,33.7246474,-118.2747269
11841,90,33.7246548,-118.2747256
12187,100,33.724641,-118.2747351
11356,95,33.7246118,-118.2747369
10824,95,33.7245901,-118.2747413
10872,100,33.724583,-118.2747448
11364,95,33.7245702,-118.274744
12210,90,33.72456,-118.2747416
11558,100,33.7245593,-118.27474
11518,100,33.7245774,-118.2747307
11289,100,33.7245802,-118.2747238
