distance,confidence,lat,lon
2678,100,33.7244628,-118.2746902
2834,95,33.7244606,-118.2746893
2510,65,33.7244586,-118.2746875
2458,30,33.7244579,-118.2746867
1066,25,33.7244583,-118.2746863
1333,40,33.7244581,-118.2746871
11852,25,33.7244585,-118.2746873
11779,100,33.7244582,-118.2746876
11730,100,33.724457,-118.274686
11904,100,33.7244557,-118.2746841
12047,100,33.724454,-118.274681
11926,100,33.7244518,-118.2746799
11733,100,33.72445,-118.2746797
11841,100,33.7244483,-118.2746784
11030,100,33.7244491,-118.2746765
11658,100,33.7244482,-118.2746777
12651,100,33.7244451,-118.2746822
12366,100,33.7244474,-118.2746791
12340,100,33.7244475,-118.2746781
12041,100,33.7244486,-118.2746777
12089,100,33.7244495,-118.2746768
12195,100,33.7244483,-118.2746756
12000,100,33.7244431,-118.2746708
11888,100,33.7244376,-118.2746712
11608,95,33.7244253,-118.2746733
12592,95,33.7244137,-118.2746796
12472,100,33.7244034,-118.2746862
12701,95,33.7243971,-118.2746906
13144,95,33.7243919,-118.2746971
13286,100,33.7243843,-118.2747047
13608,100,33.7243793,-118.2747129
13844,100,33.7243721,-118.2747253
13921,100,33.724365,-118.2747364
13986,100,33.7243593,-118.2747475
13959,100,33.7243534,-118.2747634
13864,100,33.7243481,-118.2747765
13825,100,33.7243414,-118.2747915
13853,100,33.7243357,-118.2748057
13903,100,33.7243314,-118.2748149
13810,95,33.7243247,-118.2748262
13891,95,33.7243178,-118.2748368
13800,100,33.7243117,-118.2748448
13761,100,33.7243042,-118.2748555
13833,100,33.7242977,-118.2748663
13812,100,33.7242926,-118.2748742
13903,100,33.7242855,-118.2748859
13852,100,33.7242825,-118.2748986
13916,100,33.724284,-118.274914
13832,100,33.7242906,-118.2749277
13935,100,33.7242986,-118.274936
13848,100,33.7243099,-118.2749403
13888,100,33.7243178,-118.2749403
13765,100,33.7243281,-118.2749404
13921,100,33.7243394,-118.2749408
13826,100,33.7243487,-118.2749414
13856,100,33.7243599,-118.2749423
13817,100,33.7243713,-118.2749444
13928,100,33.7243795,-118.274946
13707,100,33.7243901,-118.2749483
13714,100,33.7243987,-118.2749504
13654,100,33.7244087,-118.2749533
13619,100,33.7244184,-118.2749558
13662,100,33.7244273,-118.2749586
13571,100,33.7244374,-118.2749616
13567,100,33.7244446,-118.2749641
13766,100,33.7244552,-118.274968
13631,100,33.7244654,-118.2749716
13737,100,33.724474,-118.2749748
13560,100,33.7244847,-118.2749786
13621,100,33.7244951,-118.2749829
13617,100,33.724503,-118.2749864
13514,100,33.7245135,-118.2749914
13679,100,33.7245222,-118.274995
13477,100,33.7245325,-118.2749995
13480,100,33.7245425,-118.2750041
13430,100,33.7245508,-118.2750077
13559,100,33.7245614,-118.2750121
13465,100,33.7245693,-118.2750157
13480,100,33.7245793,-118.2750208
13427,100,33.7245901,-118.2750234
13359,100,33.7245988,-118.2750252
13368,100,33.7246089,-118.2750271
13382,100,33.7246191,-118.27503
13350,100,33.7246275,-118.2750326
13434,100,33.7246396,-118.2750332
13464,100,33.7246493,-118.2750301
13374,100,33.7246581,-118.2750229
13360,100,33.7246636,-118.275018
13477,100,33.724669,-118.2750133
13450,100,33.7246737,-118.2750093
13552,100,33.7246771,-118.2750065
13741,100,33.7246817,-118.2750031
13770,100,33.7246863,-118.2750009
13584,100,33.724689,-118.2749983
13488,100,33.7246907,-118.2749939
13638,100,33.72469,-118.2749885
13607,100,33.7246832,-118.2749873
13581,100,33.7246719,-118.2749928
13368,100,33.7246623,-118.2749988
13410,100,33.72465,-118.2750063
13320,100,33.7246369,-118.2750141
13454,100,33.7246261,-118.2750208
13294,100,33.7246129,-118.2750291
13294,100,33.7246024,-118.2750356
13326,100,33.7245891,-118.2750431
13283,100,33.7245756,-118.2750507
13354,100,33.7245668,-118.2750565
13346,100,33.7245549,-118.2750599
13449,100,33.7245438,-118.2750599
13477,100,33.7245288,-118.2750588
13593,100,33.7245129,-118.2750565
13700,100,33.7245004,-118.2750529
13675,100,33.724485,-118.2750464
13735,100,33.7244724,-118.2750402
13698,100,33.7244581,-118.2750326
13723,100,33.7244441,-118.2750243
13800,100,33.7244337,-118.2750175
13735,100,33.7244203,-118.2750084
13680,100,33.7244064,-118.274999
13739,100,33.7243941,-118.2749912
13739,100,33.7243797,-118.2749824
13912,100,33.7243654,-118.274974
13987,100,33.7243544,-118.2749675
13904,100,33.7243406,-118.2749594
13817,100,33.7243342,-118.2749544
13789,100,33.7243281,-118.2749524
13953,100,33.7243173,-118.2749552
13860,100,33.7243122,-118.2749567
13872,100,33.7243078,-118.2749591
13876,100,33.7243049,-118.2749615
13813,100,33.7243069,-118.2749681
13896,100,33.7243194,-118.2749778
13844,100,33.7243306,-118.2749858
13860,100,33.7243444,-118.2749955
13909,100,33.7243587,-118.2750051
13814,100,33.7243695,-118.2750117
13731,100,33.7243848,-118.2750193
13828,100,33.724398,-118.2750249
13828,100,33.7244137,-118.2750313
13786,100,33.7244296,-118.2750375
13747,100,33.7244426,-118.2750425
13592,100,33.7244584,-118.2750482
13639,100,33.7244707,-118.2750523
13667,100,33.7244876,-118.2750579
13597,100,33.724504,-118.2750628
13585,100,33.7245176,-118.2750665
13651,100,33.7245344,-118.2750698
13569,100,33.7245454,-118.275072
13390,100,33.7245528,-118.2750742
13453,100,33.7245572,-118.2750747
13409,100,33.7245606,-118.2750737
13298,100,33.7245636,-118.2750706
13285,95,33.7245636,-118.2750666
13427,95,33.7245505,-118.2750572
13695,100,33.7245349,-118.2750466
13541,100,33.7245237,-118.2750382
13690,100,33.7245077,-118.2750266
13749,100,33.7244923,-118.2750154
13813,100,33.7244798,-118.2750063
13729,100,33.7244646,-118.2749956
13812,100,33.7244487,-118.2749859
13790,100,33.7244369,-118.2749786
13849,100,33.7244215,-118.2749696
13644,100,33.7244084,-118.2749626
13679,100,33.7243924,-118.2749534
13690,100,33.7243808,-118.2749467
13781,100,33.7243677,-118.2749421
13856,100,33.7243535,-118.2749396
13870,100,33.7243455,-118.2749385
13824,100,33.7243315,-118.2749403
13881,100,33.7243242,-118.2749407
13820,100,33.724316,-118.2749475
13874,100,33.7243104,-118.274952
13904,100,33.7243079,-118.2749546
13943,100,33.7243059,-118.2749585
13928,100,33.7243159,-118.274967
13887,100,33.7243279,-118.2749759
13884,100,33.724342,-118.2749869
14042,100,33.724356,-118.2749977
13800,100,33.7243684,-118.2750072
13816,100,33.7243836,-118.2750185
13769,100,33.7243949,-118.2750259
13770,100,33.7244096,-118.2750352
13802,100,33.7244254,-118.2750441
13825,100,33.7244384,-118.2750509
13718,100,33.724454,-118.2750584
13845,100,33.7244665,-118.2750638
13844,100,33.7244832,-118.2750698
13798,100,33.7245,-118.2750753
13619,100,33.724513,-118.2750794
13534,100,33.7245256,-118.2750821
13545,100,33.7245368,-118.2750823
13529,100,33.7245471,-118.2750804
13427,100,33.724556,-118.2750768
13435,100,33.7245604,-118.275075
13450,100,33.7245647,-118.2750718
13295,100,33.7245665,-118.2750685
13390,100,33.7245626,-118.2750627
13663,100,33.7245478,-118.275051
13509,100,33.7245335,-118.2750386
13751,100,33.7245228,-118.2750293
13638,100,33.7245081,-118.2750171
13864,100,33.7244956,-118.2750077
13759,100,33.7244803,-118.2749969
13824,100,33.7244672,-118.2749889
13718,100,33.7244518,-118.2749793
13663,100,33.724436,-118.2749707
13667,100,33.7244244,-118.2749644
13830,100,33.724408,-118.2749566
13710,100,33.7243922,-118.2749494
13707,100,33.7243793,-118.2749438
13770,100,33.7243676,-118.2749387
13987,100,33.7243551,-118.274938
13881,100,33.724345,-118.2749359
13994,100,33.7243316,-118.2749395
13743,100,33.7243251,-118.2749399
13844,100,33.7243181,-118.2749442
13845,100,33.7243136,-118.2749472
13885,100,33.7243108,-118.2749495
13783,100,33.7243138,-118.2749555
13920,100,33.7243236,-118.2749648
13982,100,33.7243364,-118.2749769
13927,100,33.7243491,-118.2749893
14067,100,33.7243597,-118.275
13763,100,33.7243727,-118.2750124
13864,100,33.7243859,-118.2750233
13892,100,33.7243963,-118.2750313
13774,100,33.7244108,-118.2750415
13944,100,33.7244231,-118.2750491
13767,100,33.7244382,-118.275057
13857,100,33.7244534,-118.2750641
13779,100,33.7244664,-118.2750692
13751,100,33.7244822,-118.2750751
13707,100,33.7244944,-118.2750787
13660,100,33.7245071,-118.2750825
13509,100,33.7245222,-118.2750839
13569,100,33.7245306,-118.2750849
13569,100,33.7245446,-118.2750818
13540,100,33.7245511,-118.2750807
13450,100,33.7245577,-118.275077
13429,100,33.7245638,-118.2750721
13354,100,33.7245668,-118.2750685
13561,100,33.7245674,-118.2750637
13443,100,33.724557,-118.2750561
13418,100,33.7245421,-118.2750468
13551,100,33.724528,-118.2750365
13549,100,33.7245168,-118.2750286
13770,100,33.7245016,-118.2750184
13663,100,33.7244867,-118.2750084
13790,100,33.7244736,-118.2750009
13801,100,33.724458,-118.2749924
13829,100,33.7244462,-118.2749863
13769,100,33.7244302,-118.2749785
13749,100,33.7244141,-118.2749717
13786,100,33.7244006,-118.2749663
13830,100,33.7243849,-118.2749607
13953,100,33.724369,-118.2749557
13900,100,33.7243551,-118.2749514
13888,100,33.724344,-118.2749467
14002,100,33.7243358,-118.2749465
13805,100,33.7243233,-118.2749484
13953,100,33.724317,-118.2749491
13856,100,33.7243131,-118.2749501
13919,100,33.7243093,-118.2749522
13949,100,33.724309,-118.274955
13814,100,33.7243198,-118.2749647
13986,100,33.7243325,-118.2749769
13984,100,33.7243422,-118.2749871
13927,100,33.7243544,-118.2749995
13956,100,33.7243678,-118.2750116
13836,100,33.7243787,-118.2750201
13912,100,33.7243928,-118.2750298
13908,100,33.724403,-118.2750367
13754,100,33.7244172,-118.275045
13826,100,33.7244316,-118.2750528
13806,100,33.7244439,-118.2750584
13834,100,33.7244589,-118.2750646
13832,100,33.7244743,-118.2750698
13676,100,33.724486,-118.275073
13729,100,33.7245019,-118.2750765
13627,100,33.7245151,-118.2750795
13580,100,33.7245258,-118.2750825
13658,100,33.7245384,-118.275081
13595,100,33.7245474,-118.2750806
13470,100,33.7245573,-118.2750743
13538,100,33.7245634,-118.275071
13565,100,33.724569,-118.2750676
13425,100,33.7245722,-118.2750646
13403,100,33.7245725,-118.275061
13561,100,33.7245595,-118.2750518
13619,100,33.7245482,-118.2750454
13529,100,33.7245331,-118.2750363
13595,100,33.7245175,-118.2750262
13751,100,33.7245048,-118.2750182
13690,100,33.7244898,-118.2750086
13787,100,33.7244752,-118.2749997
13745,100,33.7244632,-118.2749934
13865,100,33.7244485,-118.2749868
13853,100,33.7244372,-118.2749822
13779,100,33.7244214,-118.2749765
13758,100,33.7244052,-118.2749711
13749,100,33.7243912,-118.2749671
13797,100,33.7243747,-118.2749625
13968,100,33.724362,-118.2749589
14000,100,33.7243455,-118.2749543
13892,100,33.7243331,-118.2749501
13904,100,33.7243272,-118.2749478
13933,100,33.7243177,-118.2749522
13895,100,33.7243107,-118.2749557
13994,100,33.724306,-118.2749593
13936,100,33.7243029,-118.2749626
13825,100,33.7243054,-118.2749677
13925,100,33.7243177,-118.2749771
13872,100,33.7243304,-118.2749865
13895,100,33.7243418,-118.2749945
13904,100,33.7243561,-118.2750032
13829,100,33.7243669,-118.2750098
13853,100,33.7243816,-118.2750174
13862,100,33.7243964,-118.2750238
13850,100,33.7244084,-118.2750285
13734,100,33.724423,-118.2750331
13852,100,33.7244357,-118.2750361
13872,100,33.7244508,-118.2750392
13713,100,33.7244654,-118.2750419
13808,100,33.724477,-118.2750435
13686,100,33.7244926,-118.2750458
13763,100,33.7245033,-118.2750472
13601,100,33.7245083,-118.2750485
13658,100,33.724513,-118.2750511
13778,100,33.7245167,-118.2750534
13654,100,33.724519,-118.2750535
13648,100,33.7245221,-118.2750444
13625,100,33.7245206,-118.2750322
13583,100,33.7245167,-118.2750174
13573,100,33.7245139,-118.2750046
13604,100,33.724511,-118.2749892
13708,100,33.7245084,-118.2749742
13599,100,33.7245063,-118.2749634
13620,100,33.7245041,-118.2749482
13734,100,33.724503,-118.2749327
13696,100,33.7245024,-118.2749197
5605,55,33.7245033,-118.2749038
13774,40,33.7245041,-118.2748916
3843,60,33.7245054,-118.2748763
14020,35,33.724507,-118.2748612
13261,100,33.7245073,-118.2748585
13296,100,33.7245059,-118.2748626
13273,100,33.7245048,-118.2748624
13213,100,33.7245039,-118.2748615
13278,100,33.7245034,-118.2748602
13334,100,33.7245026,-118.2748591
13400,100,33.7245017,-118.2748578
13273,100,33.7245001,-118.2748571
13385,100,33.7244992,-118.2748565
13223,100,33.7244985,-118.2748557
13405,100,33.724498,-118.2748555
13356,100,33.7244974,-118.2748553
13395,100,33.7244973,-118.2748547
13341,100,33.7244976,-118.2748543
13275,100,33.7244974,-118.2748536
13265,100,33.7244974,-118.2748529
13273,100,33.7244977,-118.2748524
13425,100,33.7244983,-118.2748517
13407,100,33.7244984,-118.2748514
13257,100,33.7244984,-118.2748513
13254,100,33.7244986,-118.274851
13475,100,33.7244991,-118.2748504
13420,100,33.7244996,-118.2748501
13356,100,33.7245013,-118.2748503
13255,100,33.724501,-118.2748505
13249,100,33.7245014,-118.274849
13250,100,33.7245005,-118.2748475
13298,100,33.7245004,-118.2748445
13330,100,33.7245001,-118.2748428
13227,100,33.7244981,-118.2748415
13198,100,33.7244971,-118.2748377
13195,100,33.7244976,-118.2748349
13155,100,33.7245,-118.2748328
13162,100,33.7245013,-118.2748331
13095,100,33.7245024,-118.2748346
13067,100,33.7245008,-118.2748372
13163,100,33.7244997,-118.2748384
13147,100,33.7244995,-118.2748408
13109,100,33.7244989,-118.2748423
13233,100,33.7244988,-118.2748416
13093,100,33.7245102,-118.2748436
13116,100,33.7245223,-118.2748553
12958,100,33.7245309,-118.2748648
12899,100,33.7245382,-118.2748785
13170,100,33.724543,-118.2748937
13566,100,33.7245458,-118.2749051
13740,100,33.724548,-118.2749166
13870,100,33.7245459,-118.2749188
13828,100,33.7245449,-118.2749173
13966,100,33.7245439,-118.2749176
13783,100,33.7245435,-118.2749194
13946,100,33.7245432,-118.2749221
13775,100,33.7245433,-118.274922
13883,100,33.7245449,-118.2749233
13890,100,33.7245475,-118.2749242
13800,100,33.7245497,-118.2749241
13760,100,33.724553,-118.2749247
13761,100,33.7245561,-118.274926
13823,100,33.7245583,-118.2749258
13700,100,33.7245619,-118.2749267
13696,100,33.7245662,-118.2749274
13705,100,33.7245689,-118.2749268
13487,100,33.7245704,-118.274926
13640,100,33.724571,-118.2749253
13602,100,33.7245712,-118.2749243
13508,100,33.7245711,-118.274923
13381,100,33.7245699,-118.274922
13401,100,33.724568,-118.2749211
13395,100,33.7245658,-118.2749205
13424,100,33.7245629,-118.27492
13209,100,33.7245594,-118.2749196
13482,100,33.7245569,-118.2749194
13475,100,33.7245534,-118.2749196
13495,100,33.724552,-118.2749188
13478,100,33.7245524,-118.2749189
13376,100,33.7245533,-118.2749177
13499,100,33.7245569,-118.2749164
13281,100,33.7245659,-118.2749137
12930,100,33.7245777,-118.2749118
13063,100,33.7245849,-118.2749109
12621,100,33.7245929,-118.2749095
12713,100,33.7245997,-118.2749081
12616,100,33.7246044,-118.2749075
12616,100,33.7246089,-118.2749072
12491,100,33.724612,-118.2749073
12476,100,33.7246152,-118.2749077
12512,100,33.7246176,-118.2749081
12529,100,33.724619,-118.2749086
12381,100,33.7246204,-118.2749088
12585,100,33.7246212,-118.2749089
12376,100,33.7246223,-118.2749083
12443,100,33.7246232,-118.2749084
12361,100,33.7246237,-118.2749087
12296,100,33.724624,-118.2749092
12350,100,33.7246246,-118.2749095
12320,100,33.7246256,-118.2749099
12336,100,33.7246264,-118.2749099
12415,100,33.724627,-118.2749099
12369,100,33.7246274,-118.2749096
12332,100,33.7246279,-118.2749092
12404,100,33.7246286,-118.2749087
12159,100,33.7246294,-118.2749083
12334,100,33.7246298,-118.2749082
12324,100,33.7246303,-118.2749082
12213,100,33.7246308,-118.2749082
12197,100,33.7246311,-118.274908
12060,100,33.7246319,-118.2749078
12162,100,33.7246324,-118.2749081
12197,100,33.7246328,-118.2749081
12152,100,33.7246333,-118.2749079
12148,100,33.7246337,-118.2749074
12119,100,33.724634,-118.2749066
12261,100,33.7246345,-118.2749057
12175,100,33.7246346,-118.2749056
12140,100,33.7246347,-118.2749056
12123,100,33.7246347,-118.2749051
12377,100,33.7246349,-118.2749045
12077,100,33.7246355,-118.2749034
12076,100,33.7246363,-118.2749024
12170,100,33.7246375,-118.2749016
12158,100,33.7246384,-118.2749012
12072,100,33.7246389,-118.2749009
12123,100,33.7246395,-118.2749008
11929,100,33.72464,-118.2749004
12201,100,33.7246429,-118.2749057
12340,100,33.724647,-118.274913
12363,100,33.7246508,-118.2749206
12579,100,33.7246527,-118.2749242
13101,100,33.7246537,-118.2749269
13043,95,33.7246561,-118.2749308
12957,100,33.7246582,-118.2749333
13287,100,33.7246588,-118.2749378
13565,100,33.724652,-118.2749449
13447,100,33.7246371,-118.2749462
13547,100,33.7246249,-118.2749435
13650,100,33.7246119,-118.274939
13548,100,33.724603,-118.2749351
13704,100,33.7245901,-118.2749299
13716,100,33.7245764,-118.274925
13806,95,33.7245643,-118.2749218
13892,95,33.7245484,-118.2749195
